V13,V14,p.value,probability,n,p_adju,p_scaled
IPR003706,"CstA, N-terminal domain",3.3956392254622924e-12,0.0001100596563007947,9,1.1717969208814252e-11,109.31147647518094
IPR004370,4-oxalocrotonate tautomerase-like domain,3.5236865942240247e-12,0.00025303535204079444,15,1.2145472941793446e-11,109.15585569206971
IPR015294,"Penicillin-binding protein 4, C-terminal domain",3.933391796677403e-12,0.00008781184462771638,8,1.3541641651843338e-11,108.68328682983301
IPR007391,Vancomycin resistance VanW,3.9936557523502376e-12,0.00011107823081112841,9,1.3732901148411902e-11,108.62237706051575
IPR007630,RNA polymerase sigma-70 region 4,4.173891887621264e-12,0.0008374290750485699,45,1.4335770016847595e-11,108.43578974842607
IPR029492,Domain of unknown function DUF4435,4.3880513321564355e-12,4.0206888565804206e-6,3,1.5053597275962546e-11,108.22359706686674
IPR001328,Peptidyl-tRNA hydrolase,4.428614111470181e-12,0.0002551261102462163,15,1.5174898647528843e-11,108.1887420087649
IPR005146,B3/B4 tRNA-binding domain,4.4939547530945996e-12,0.00034685142536100425,19,1.5380718380309687e-11,108.13023379663434
IPR003779,Carboxymuconolactone decarboxylase-like,4.771325099094253e-12,0.0003022485836453388,17,1.6310883926094772e-11,107.87522502857739
IPR007370,Glutamate--cysteine ligase,4.995463239314489e-12,0.000208700556248901,13,1.7057108671945024e-11,107.68094583616246
IPR046531,Domain of unknown function DUF6596,5.150100049563998e-12,4.2887347803524485e-7,2,1.75440324118325e-11,107.55870578989732
IPR021341,Protein of unknown function DUF2958,5.150100049563998e-12,4.2887347803524485e-7,2,1.75440324118325e-11,107.55870578989732
IPR002109,Glutaredoxin,5.260163552072824e-12,0.0002801079903417693,16,1.7898059414054088e-11,107.47194054576285
IPR014975,Protein of unknown function DUF1836,5.9175767853053134e-12,0.00021014800423726997,13,2.0111484738869808e-11,106.96555866245833
IPR007111,NACHT nucleoside triphosphatase,6.005583536485954e-12,4.235125595598043e-6,3,2.0386823739689223e-11,106.90650431886304
IPR021560,Protein of unknown function DUF3021,6.71517989510002e-12,0.00013847252422062969,10,2.2769144853618206e-11,106.426532799834
IPR041519,RiboL-PSP-HEPN,6.984144081459961e-12,4.342343965106854e-6,3,2.365361688912572e-11,106.261024416117
IPR011606,"Branched-chain amino acid transport, permease",7.72063515210332e-12,0.00028380702408982325,16,2.611760104818246e-11,105.83066716347318
IPR003339,"ABC/ECF transporter, transmembrane component",8.735755390187786e-12,0.0006934348047982365,36,2.951733802756383e-11,105.29922811214445
IPR003805,Adenosylcobinamide-GDP ribazoletransferase,9.061952235614421e-12,0.00004835548464847385,6,3.058408879519867e-11,105.14504454094154
IPR025377,Domain of unknown function DUF4367,1.0275059537869088e-11,0.000029860315908203922,5,3.4638235390088165e-11,104.60444240784824
IPR008217,Ccc1 family,1.0659684662157184e-11,0.00011745772379690267,9,3.589334927811818e-11,104.44986014914505
IPR024478,"Chemotaxis methyl-accepting receptor HlyB-like, 4HB MCP domain",1.0745417132518198e-11,0.00011751133298165708,9,3.614029568445567e-11,104.42008298548686
IPR005151,Tail specific protease,1.0938328215550856e-11,0.00026359636143741234,15,3.674673395915472e-11,104.34781254853242
IPR031304,Transglycosylase SLT domain 2,1.1518187362341785e-11,4.717608258387693e-6,3,3.8650212138767144e-11,104.1284811803432
IPR010001,SigmaK-factor processing regulatory BofA,1.1774612257247463e-11,0.000049427668343561964,6,3.9465252117394946e-11,104.03785118429536
IPR029479,Nitroreductase,1.2711631997897768e-11,0.0012695191041690792,74,4.255696774497117e-11,103.71029323817824
IPR026395,CshA domain,1.2887243933269964e-11,0.000049802932636842804,6,4.309541663923763e-11,103.6556891624609
IPR012914,Purine catabolism PurC-like domain,1.2961146830809598e-11,0.00016790396665079834,11,4.3292902816312475e-11,103.63583293492896
IPR000868,Isochorismatase-like,1.3257534560747675e-11,0.0007860178668690949,41,4.4232232012746253e-11,103.5426114504456
IPR024257,Protein of unknown function DUF3796,1.5659941689592936e-11,0.00003114693634230965,5,5.2187874247832007e-11,102.82430392763978
IPR007169,Extracellular matrix regulatory protein A-like,1.6380766544971567e-11,0.0000727476637117284,7,5.4527757129151925e-11,102.6338236562632
IPR010582,Catalase immune-responsive domain,1.7066696240171504e-11,0.00024381457226303667,14,5.674627849069567e-11,102.46062614909317
IPR024419,Protein of unknown function YvrJ,1.7255399929307417e-11,0.000051035943886194135,6,5.7308366963394564e-11,102.41781966850071
IPR012657,23S rRNA-intervening sequence protein,1.9469143824398692e-11,5.1464817364229375e-6,3,6.458705732872194e-11,101.8985450203389
IPR002629,"Cobalamin-independent methionine synthase MetE, C-terminal/archaeal",2.030106440721743e-11,0.0003399894497124403,18,6.727034524027958e-11,101.72176343454947
IPR006145,"Pseudouridine synthase, RsuA/RluA-like",2.0762941061358855e-11,0.0014465366322281264,5,6.872274249139888e-11,101.62899517612269
IPR025506,Abortive infection alpha,2.3252149401730126e-11,0.000016189973795830492,4,7.687445312408735e-11,101.14217960725938
IPR011522,"Thiamin/hydroxymethyl pyrimidine-binding YkoF, putative",2.4514950149071642e-11,0.000016297192165339302,4,8.095763831788551e-11,100.91742169482418
IPR049539,Spore photoproduct lyase,2.6544960983520188e-11,0.00005291226535259833,6,8.756233736192859e-11,100.57682654026911
IPR041119,SMODS and SLOG-associating 2TM effector domain 6,2.7313853191943825e-11,6.433102170528672e-7,2,8.999683153413355e-11,100.45772780243612
IPR006068,"Cation-transporting P-type ATPase, C-terminal",2.8785008416243445e-11,0.0005773709198049484,29,9.47371157356274e-11,100.23479841469674
IPR029441,Integron-associated effector binding protein,2.9384535132699565e-11,0.00029715571109367023,16,9.660124514876203e-11,100.15017275678177
IPR032531,Protein of unknown function DUF4956,2.947921039459657e-11,0.00003318408536297707,5,9.680335305252658e-11,100.14109599437582
IPR012833,"Ribonucleoside-triphosphate reductase, anaerobic",3.241476196027727e-11,0.00024992601932503894,14,1.0632333619366538e-10,99.73371404640872
IPR031165,Yjdj-type Gcn5-related N-acetyltransferase,3.3767568766851314e-11,0.00020082000609000338,12,1.1063621407206566e-10,99.56102694031631
IPR025503,Protein of unknown function DUF4391,3.538521298162537e-11,5.682573583966994e-6,3,1.1580615157622847e-10,99.36268370447506
IPR029054,dUTPase-like,3.606105230664041e-11,0.0002752831637138728,15,1.178856822042191e-10,99.28538938902342
IPR026906,BspA-type LRR region,3.918010469639322e-11,0.00012651767602039722,9,1.2793861735126834e-10,98.92998347068193
IPR007349,Domain of unknown function DUF418,4.0958142719159517e-11,0.00012683933112892366,9,1.3359501584907064e-10,98.74209744178012
IPR024968,Surface layer protein A domain,4.3257680089006546e-11,0.00017782166583036338,11,1.4093787166429396e-10,98.50972291171601
IPR018966,VTC domain,5.02658268190839e-11,0.00003500679764462686,5,1.6358833817460786e-10,97.86247659386801
IPR008813,"Plasmid replication protein, RepL",5.209973002684785e-11,0.000017905467707971472,4,1.6936768423443515e-10,97.71169450543044
IPR020115,Anti-sigma-F factor Fin,5.2617972117882834e-11,0.00003516762519889008,5,1.7086192282377098e-10,97.67354710538581
IPR025399,Domain of unknown function DUF4372,5.336214310793516e-11,0.00001795907689272588,4,1.730856610708998e-10,97.61738908876323
IPR013332,"Ketopantoate reductase, N-terminal domain",5.4088866930340344e-11,0.00044050667112695085,22,1.7524792885430274e-10,97.56347105985913
IPR001623,DnaJ domain,6.479763425640964e-11,0.0003054115255458487,16,2.0971132241031133e-10,96.7837812114374
IPR007889,"DNA binding HTH domain, Psq-type",6.753070564974397e-11,6.325883801019861e-6,3,2.1831434332001488e-10,96.6091773007144
IPR021961,"Type IV methyl-directed restriction enzyme EcoKMcrB subunit, DNA-binding domain",7.026401962451897e-11,0.0000574154368719684,6,2.26899093272533e-10,96.441672396264
IPR023902,Sporulation delaying protein SdpA,7.105277372219026e-11,6.379492985774267e-6,3,2.2919235417467564e-10,96.3979987446701
IPR000322,"Glycoside hydrolase family 31, TIM barrel domain",8.660593119004115e-11,0.0001838258945228568,11,2.790529230388508e-10,95.54313423951855
IPR035088,"Protective antigen, Ca-binding domain",8.880169897607748e-11,0.0000191384789573228,4,2.8581209074419643e-10,95.439194031433
IPR004776,Membrane transport PIN-like,9.689138014246436e-11,0.00042544249021096286,21,3.115052530269306e-10,95.06534625276487
IPR001088,"Glycoside hydrolase, family 4",9.754952094805534e-11,0.00023582680373463024,13,3.132757743221689e-10,95.04073187898348
IPR024719,HpaB/PvcC/4-BUDH C-terminal,9.86895186266721e-11,0.00005907732159935497,6,3.165881587627897e-10,94.99505332935922
IPR000394,RNA polymerase sigma factor 54,9.986995279630272e-11,0.00013348687003846994,9,3.2002283775166895e-10,94.94819028068778
IPR007927,Protein of unknown function DUF722,1.0373717924704235e-10,0.00001951374325060364,4,3.320500710037053e-10,94.78796422558057
IPR002657,Bile acid:sodium symporter/arsenical resistance protein Acr3,1.0511966446627758e-10,0.0001855413884349978,11,3.3610629559612433e-10,94.73523352698477
IPR022686,"Replication-associated protein G2P, N-terminal",1.129564926566289e-10,9.113561408248952e-7,2,3.607679436875464e-10,94.42772058985169
IPR003425,CCB3/YggT,1.2330320988324295e-10,0.00023813199867906969,13,3.9338310724238124e-10,94.05184293600558
IPR005079,"Peptidase C45, hydrolase domain",1.251611311773381e-10,0.00010946995526849624,8,3.9887416230941854e-10,93.99164094875599
IPR013168,"Cpl-7 lysozyme, C-terminal",1.2613772842711434e-10,0.00001999622591339329,4,4.0154761582256055e-10,93.96262948360749
IPR046880,Tetratricopeptide Repeats-Sensor,1.4246571977268225e-10,9.649653255793008e-7,2,4.525381686896965e-10,93.44344784962118
IPR014944,Toxin SymE-like,1.4246571977268225e-10,9.649653255793008e-7,2,4.525381686896965e-10,93.44344784962118
IPR035198,Protein of unknown function DUF5309,1.463777221645586e-10,0.00002037149020667413,4,4.644585830596875e-10,93.33053007075272
IPR025991,Chemoreceptor zinc-binding domain,1.5879788701445055e-10,7.290849126599162e-6,3,5.033202592762367e-10,92.98155588349533
IPR032624,Protein of unknown function DUF4879,1.5917368388304125e-10,0.00002058592694569175,4,5.039635854537983e-10,92.97600842935063
IPR011434,"Putative host cell surface-exposed lipoprotein Ltp-like, HTH region",1.676821663596842e-10,0.00016366884105520032,10,5.303266779878949e-10,92.7545652522632
IPR025225,Protein of unknown function DUF3956,1.839319844315655e-10,0.00002096119123897259,4,5.810895629495612e-10,92.357569249297
IPR002716,PIN domain,2.0237026708801763e-10,0.00021743885336386913,12,6.386490247063413e-10,91.9473774670758
IPR046746,Bacterial Ig domain 15,2.1086452982775566e-10,0.00004042132530482182,5,6.64736182678633e-10,91.77350681222859
IPR024402,Domain of unknown function DUF2726,2.1481687357488857e-10,7.666113419880002e-6,3,6.764643664626081e-10,91.69755075424446
IPR006944,Bacteriophage/Gene transfer agent portal protein,2.4278439332255144e-10,0.00029527938962726607,15,7.63710130451521e-10,91.17071448535788
IPR049319,"Tip pilin GBS104-like, Ig-like domain",2.436384001017452e-10,0.00006374132067298826,6,7.655706623886735e-10,91.16014717612138
IPR013552,Thioester domain,2.579911915104096e-10,0.00008883041913805009,7,8.097979703383793e-10,90.91623316073344
IPR014795,"Vibrio phage ICP1, Orf50",2.6615222237640834e-10,1.1257928798425176e-6,2,8.345160004834481e-10,90.78565332016427
IPR012912,"Plasmid pRiA4b, Orf3",2.905863986478265e-10,0.00002219420248832392,4,9.101503098357272e-10,90.40886878732096
IPR001869,Thiol-activated cytolysin,2.993638871589668e-10,0.00004186877329319078,5,9.36636367978055e-10,90.28428983319316
IPR003526,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",3.4111578801517843e-10,0.00009065313141969987,7,1.0661239419638374e-9,89.72192303581483
IPR013752,"Ketopantoate reductase, C-terminal domain",3.442311870604359e-10,0.00041831246863862693,20,1.0747089309081702e-9,89.68709142089764
IPR004302,"Cellulose/chitin-binding protein, N-terminal",3.6061603924551174e-10,0.00014372622432656142,9,1.1246592197218313e-9,89.48979052143281
IPR007539,Domain of unknown function DUF551,3.8463349582261716e-10,1.2330112493513289e-6,2,1.1981048227182069e-9,89.21505183669092
IPR006710,"Glycoside hydrolase, family 43",3.849877293851029e-10,0.00017095969018179948,10,1.1981048227182069e-9,89.21505183669092
IPR004839,"Aminotransferase, class I/classII",3.9264194936817567e-10,0.0024955611595023353,55,1.2206225206371004e-9,89.13418621518377
IPR005119,"LysR, substrate-binding",3.955301193715085e-10,0.0022205460417122347,158,1.2282916167064097e-9,89.10698512273737
IPR008286,"Orn/Lys/Arg decarboxylase, C-terminal",4.0522298119706395e-10,0.00022430082901243303,12,1.2570534182666367e-9,89.00646266653341
IPR041405,"Type III R-M EcoP15I, C-terminal",4.067040428462701e-10,8.52386037595049e-6,3,1.2603071083312685e-9,88.99523614245923
IPR000811,"Glycosyl transferase, family 35",4.668251460233339e-10,0.00011911960852428925,8,1.4450765666709572e-9,88.40109141418337
IPR000522,"ABC transporter, permease protein, BtuC-like",4.712232613323582e-10,0.0014909250372047741,8,1.457144252433888e-9,88.36497452392699
IPR001155,"NADH:flavin oxidoreductase/NADH oxidase, N-terminal",4.828424974181803e-10,0.0004452242793853385,21,1.4914922907536164e-9,88.2637898708356
IPR031100,LOG family,4.930421743536298e-10,0.00022628436884834606,12,1.521387280862629e-9,88.17760218864663
IPR002213,UDP-glucuronosyl/UDP-glucosyltransferase,5.16607356094229e-10,0.00004422757742238462,5,1.5924176008147694e-9,87.97943030852767
IPR025384,Protein of unknown function DUF4298,5.464444907978794e-10,8.952733853985736e-6,3,1.6826104912002285e-9,87.74016407553914
IPR003787,"Sulphur relay, DsrE/F-like",5.687467790360385e-10,0.00006845892893137595,6,1.7494362950095867e-9,87.57101867544912
IPR009296,Protein of unknown function DUF951,5.951439213558652e-10,0.0002543219724749002,13,1.8287035560312991e-9,87.37856690594839
IPR032869,WHH domain-containing protein,6.300642024581593e-10,9.167170593003357e-6,3,1.9339654888084133e-9,87.13551280074009
IPR020970,Bacteriocin class IIc,6.313915673262134e-10,1.3938388036145456e-6,2,1.9360019035996197e-9,87.13094220001591
IPR046038,Protein of unknown function DUF5996,6.525557501053679e-10,9.220779777757764e-6,3,1.998794713558039e-9,86.99231807856432
IPR003793,UPF0166,6.757122617078998e-10,9.274388962512169e-6,3,2.0675518941660396e-9,86.84543581138358
IPR004268,Peptidoglycan biosynthesis protein MurJ,6.866934042540577e-10,0.000024713834171780982,4,2.098949650738818e-9,86.77997979077705
IPR003711,"CarD-like/TRCF, RNAP-interacting domain",9.205430095575435e-10,0.00033527184145405264,16,2.8107889171411485e-9,85.51171767541939
IPR002543,FtsK domain,9.473196637994425e-10,0.0007934159343652029,38,2.889523158618383e-9,85.3917382045011
IPR037673,Large-conductance mechanosensitive channel/anditomin synthesis protein L,9.530403502998699e-10,0.0002594148450265687,13,2.903934860474839e-9,85.37013129725946
IPR006750,"Putative inner membrane exporter, YdcZ",1.0309482757696528e-9,0.0003611650776904305,17,3.1380429771861244e-9,85.0334111281187
IPR025119,Domain of unknown function DUF4046,1.1141534679649945e-9,0.000010078526733828254,3,3.387770086116709e-9,84.70086071103717
IPR032066,DNA-packaging protein gp3,1.1251155684276213e-9,1.6082755426321681e-6,2,3.4175385390989e-9,84.66286579255058
IPR013249,"RNA polymerase sigma factor 70, region 4 type 2",1.1650645131601781e-9,0.0009000446028417157,44,3.5352009577264094e-9,84.515858937904
IPR005543,PASTA domain,1.2283336063537388e-9,0.0013963584352980028,6,3.72330644088098e-9,84.29071218386284
IPR039535,Arylsulfotransferase-like,1.2842240314808666e-9,1.6618847273865737e-6,2,3.8886783756990724e-9,84.1019797493824
IPR001602,UPF0047 protein YjbQ-like,1.3111892479909148e-9,0.00004856992138749148,5,3.966211459690361e-9,84.0162413497981
IPR010435,Fn3-like domain,1.4138147329075242e-9,0.00007392706577632533,6,4.27221115145942e-9,83.69347290706214
IPR004193,"Glycoside hydrolase, family 13, N-terminal",1.4334821420363093e-9,0.0002105232685305508,11,4.327157273476064e-9,83.63797319785901
IPR004619,Type III pantothenate kinase,1.4382771765738247e-9,0.00007403428414583414,6,4.337141930599041e-9,83.62796365569153
IPR013112,FAD-binding 8,1.5682996285194276e-9,0.000010668227766126714,3,4.724340616490342e-9,83.25658798076006
IPR040829,SMODS-associated NUDIX domain,1.6524347887693572e-9,1.769103096895385e-6,2,4.9726520578446286e-9,83.03411927786601
IPR006480,Bacteriophage holin family,1.7095553787964397e-9,0.00015728934806942603,9,5.139240705742699e-9,82.89101040861688
IPR000887,KDPG/KHG aldolase,1.8147534709106067e-9,0.0001855413884349978,10,5.4498672720652206e-9,82.63614074551172
